date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:06	35163/35163	---M-Z	200	added ('OK')	text/html	etag:%22895b-65a8b999-cca4856dec0596fc;gz%22	https://shivaaythemes.in/morbizz-demo/blog-list-02.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/blog-list-02.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:06	51946/51946	---M-Z	200	added ('OK')	text/html	etag:%22caea-65a8b998-d53850867f2cfcc0;gz%22	https://shivaaythemes.in/morbizz-demo/blog-detail.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/blog-detail.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:06	44210/44210	---M-Z	200	added ('OK')	text/html	etag:%22acb2-65a8b997-ae2a31d442a645b6;gz%22	https://shivaaythemes.in/morbizz-demo/blog-detail-02.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/blog-detail-02.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:07	27367/27367	---M-Z	200	added ('OK')	text/html	etag:%226ae7-65a8b99a-c81b0d995fc1597f;gz%22	https://shivaaythemes.in/morbizz-demo/contact-us.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/contact-us.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:07	24146/24146	---M-Z	200	added ('OK')	text/html	etag:%225e52-65a8b99a-8557cdc92d3f7c9c;gz%22	https://shivaaythemes.in/morbizz-demo/contact-us-02.html	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/contact-us-02.html	(from https://shivaaythemes.in/morbizz-demo/)
18:20:08	188180/188180	---M--	200	added ('OK')	image/png	etag:%222df14-65a8b9fc-8404a7b99f12a01d;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/Blur_1.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/Blur_1.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:08	48642/48642	---M--	200	added ('OK')	image/png	etag:%22be02-65a8b9cb-ea8e148cd21531d2;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/banner-one-shap4.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/banner-one-shap4.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:08	116766/116766	---M--	200	added ('OK')	image/png	etag:%221c81e-65a8b9fe-213b9c76df71ddfd;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/Blur_2.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/Blur_2.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:09	122766/122766	---M--	200	added ('OK')	image/jpeg	etag:%221df8e-65a8b9c6-f43424986946ebd1;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/banner-img1.jpg	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/banner-img1.jpg	(from https://shivaaythemes.in/morbizz-demo/)
18:20:09	612610/612610	---M--	200	added ('OK')	image/jpeg	etag:%2295902-65a8b9cc-96262c6d76817989;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/banner-mob-one.jpg	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/banner-mob-one.jpg	(from https://shivaaythemes.in/morbizz-demo/)
18:20:09	67108/67108	---M--	200	added ('OK')	image/jpeg	etag:%2210624-65a8b9c7-d48d11bcf334142f;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/banner-img2.jpg	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/banner-img2.jpg	(from https://shivaaythemes.in/morbizz-demo/)
